time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34202.012780077,224.24,20,223.84,100,5,0,100,223.88,1,224.04000000000002,0.4000000000000057
34202.028280054,224.24,20,223.84,100,5,0,100,223.88,1,224.04000000000002,0.4000000000000057
34202.279048607,224.24,20,223.79,100,3,16290483,100,223.84,1,224.015,0.45000000000001705
34202.279048607,224.24,20,223.89,100,1,16451737,100,223.89,1,224.065,0.35000000000002274
34203.87899164,224.2,100,223.89,100,1,16610191,100,224.2,-1,224.045,0.3100000000000023
34204.256047385,224.2,100,223.89,100,5,0,100,223.92,1,224.045,0.3100000000000023
34204.354928214,224.24,20,223.89,100,3,16610191,100,224.2,-1,224.065,0.35000000000002274
34204.354928214,224.16,100,223.89,100,1,16657800,100,224.16,-1,224.02499999999998,0.27000000000001023
34204.414467151,224.16,100,223.89,100,5,0,80,223.91,1,224.02499999999998,0.27000000000001023
34204.476700094,224.24,20,223.89,100,3,16657800,100,224.16,-1,224.065,0.35000000000002274
34204.476700094,224.13,100,223.89,100,1,16667397,100,224.13,-1,224.01,0.2400000000000091
34204.572760266,224.13,100,223.89,100,5,0,40,223.91,1,224.01,0.2400000000000091
34204.652306988,224.1,1100,223.89,100,1,16681306,1100,224.1,-1,223.995,0.21000000000000796
34204.763922789,224.1,1200,223.89,100,1,16692138,100,224.1,-1,223.995,0.21000000000000796
34205.104260912,224.1,1100,223.89,100,3,16692138,100,224.1,-1,223.995,0.21000000000000796
34205.104260912,224.08,100,223.89,100,1,16723342,100,224.08,-1,223.985,0.19000000000002615
34205.104818539,224.08,320,223.89,100,1,16723399,220,224.08,-1,223.985,0.19000000000002615
34205.105828981,224.08,100,223.89,100,3,16723399,220,224.08,-1,223.985,0.19000000000002615
34205.107097083,224.08,320,223.89,100,1,16723613,220,224.08,-1,223.985,0.19000000000002615
34205.108103666,224.08,100,223.89,100,3,16723613,220,224.08,-1,223.985,0.19000000000002615
34205.109400899,224.08,320,223.89,100,1,16723877,220,224.08,-1,223.985,0.19000000000002615
34205.109754612,224.08,475,223.89,100,1,16723916,155,224.08,-1,223.985,0.19000000000002615
34205.110466704,224.08,255,223.89,100,3,16723877,220,224.08,-1,223.985,0.19000000000002615
34205.162100797,224.07,100,223.89,100,1,16728917,100,224.07,-1,223.98,0.18000000000000682
