time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
55080.287552898,566.05,200,565.77,200,1,247660498,200,566.05,-1,565.91,0.2799999999999727
55080.288078457,566.05,100,565.77,200,4,247660498,100,566.05,-1,565.91,0.2799999999999727
55081.097700206,566.05,100,565.78,200,1,247665414,200,565.78,1,565.915,0.2699999999999818
55081.097919524,566.05,100,565.78,400,1,247665419,200,565.78,1,565.915,0.2699999999999818
55081.123588752,566.02,100,565.78,400,1,247665553,100,566.02,-1,565.9,0.2400000000000091
55081.123730891,566.02,100,565.78,200,3,247665419,200,565.78,1,565.9,0.2400000000000091
55082.730364761,566.02,100,565.9,100,1,247679637,100,565.9,1,565.96,0.12000000000000455
55083.179099728,566.02,100,565.9,200,1,247683502,100,565.9,1,565.96,0.12000000000000455
55083.399298498,566.02,100,565.9,300,1,247685133,100,565.9,1,565.96,0.12000000000000455
55087.598790782,566.01,100,565.9,300,1,247715362,100,566.01,-1,565.9549999999999,0.11000000000001364
55087.734303989,566.01,99,565.9,300,4,247715362,1,566.01,-1,565.9549999999999,0.11000000000001364
55087.734375991,566.02,100,565.9,300,4,247715362,99,566.01,-1,565.96,0.12000000000000455
55089.053721068,566.05,100,565.9,300,4,247665553,100,566.02,-1,565.9749999999999,0.14999999999997726
55089.093315626,566.05,2,565.9,300,4,247660498,98,566.05,-1,565.9749999999999,0.14999999999997726
55089.093390875,566.1,9,565.9,300,4,247660498,2,566.05,-1,566.0,0.20000000000004547
55089.093560718,566.05,200,565.9,300,1,247725577,200,566.05,-1,565.9749999999999,0.14999999999997726
55089.443563632,566.05,100,565.9,300,4,247725577,100,566.05,-1,565.9749999999999,0.14999999999997726
55089.46268519,566.1,9,565.9,300,4,247725577,100,566.05,-1,566.0,0.20000000000004547
55089.462932919,566.05,200,565.9,300,1,247727635,200,566.05,-1,565.9749999999999,0.14999999999997726
55089.594325837,566.05,200,565.9,400,1,247728360,100,565.9,1,565.9749999999999,0.14999999999997726
55090.836669098,566.05,200,565.97,2,1,247741362,2,565.97,1,566.01,0.07999999999992724
55090.840908105,566.05,200,565.9,400,4,247741362,2,565.97,1,565.9749999999999,0.14999999999997726
55091.961893097,566.05,200,565.9,302,4,247679637,98,565.9,1,565.9749999999999,0.14999999999997726
